time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,sunshine_duration,city,latitude,longitude
2024-11-11,25.5,18.4,20.8,13.9,6.6,21729.67,Cali,3.4516,-76.532
2024-11-12,25.6,17.7,21.3,0.0,12.8,21979.8,Cali,3.4516,-76.532
2024-11-13,25.3,18.2,21.3,0.7,7.7,29819.49,Cali,3.4516,-76.532
2024-11-14,25.0,17.9,21.0,0.8,6.5,25956.79,Cali,3.4516,-76.532
2024-11-15,26.4,17.2,21.6,1.8,6.6,36705.98,Cali,3.4516,-76.532
2024-11-16,24.6,18.4,21.0,16.5,8.5,30072.8,Cali,3.4516,-76.532
2024-11-17,25.7,16.9,21.2,5.9,6.0,38498.66,Cali,3.4516,-76.532
2024-11-18,25.1,18.6,21.1,26.4,9.5,38177.86,Cali,3.4516,-76.532
2024-11-19,24.8,18.5,20.8,14.4,8.6,30712.18,Cali,3.4516,-76.532
2024-11-20,25.4,18.3,21.1,15.5,7.6,34493.53,Cali,3.4516,-76.532
2024-11-21,26.0,18.0,20.7,16.1,8.4,29087.1,Cali,3.4516,-76.532
2024-11-22,26.1,18.5,20.9,9.8,8.1,25851.14,Cali,3.4516,-76.532
2024-11-23,25.7,18.6,21.0,22.0,7.7,27712.39,Cali,3.4516,-76.532
2024-11-24,26.0,18.6,21.4,16.0,10.3,29702.33,Cali,3.4516,-76.532
2024-11-25,26.2,18.3,21.5,23.1,8.1,37910.01,Cali,3.4516,-76.532
2024-11-26,25.7,18.2,21.3,12.6,7.0,36090.32,Cali,3.4516,-76.532
2024-11-27,26.0,18.6,21.3,29.0,9.0,37239.71,Cali,3.4516,-76.532
2024-11-28,26.5,18.2,21.6,18.4,7.4,26252.48,Cali,3.4516,-76.532
2024-11-29,25.0,18.1,20.8,18.6,7.6,35523.2,Cali,3.4516,-76.532
2024-11-30,26.9,18.5,22.2,14.9,8.3,37374.36,Cali,3.4516,-76.532
2024-12-01,27.6,18.6,22.1,4.3,8.9,39748.92,Cali,3.4516,-76.532
2024-12-02,25.6,18.4,21.4,16.9,7.2,36232.12,Cali,3.4516,-76.532
2024-12-03,25.2,18.6,21.3,5.7,9.4,32667.44,Cali,3.4516,-76.532
2024-12-04,26.4,18.5,21.6,30.1,8.9,36598.46,Cali,3.4516,-76.532
2024-12-05,26.1,18.2,21.4,11.0,10.3,35811.43,Cali,3.4516,-76.532
2024-12-06,24.5,18.5,20.2,23.7,7.5,22594.18,Cali,3.4516,-76.532
2024-12-07,25.2,18.3,20.9,24.8,7.7,35129.01,Cali,3.4516,-76.532
2024-12-08,27.4,17.6,21.7,7.9,8.9,37872.11,Cali,3.4516,-76.532
2024-12-09,27.0,17.4,21.9,3.4,8.1,38979.37,Cali,3.4516,-76.532
2024-12-10,27.3,18.6,22.0,6.0,7.7,39148.79,Cali,3.4516,-76.532
2024-12-11,26.8,18.1,21.8,6.5,9.2,38160.18,Cali,3.4516,-76.532
2024-12-12,26.7,18.8,21.7,22.9,6.5,37173.14,Cali,3.4516,-76.532
2024-12-13,26.3,18.8,21.3,14.8,7.6,31839.17,Cali,3.4516,-76.532
2024-12-14,26.1,18.7,21.1,7.8,6.0,28093.0,Cali,3.4516,-76.532
2024-12-15,24.5,18.6,20.6,9.7,7.7,28643.26,Cali,3.4516,-76.532
2024-12-16,25.1,17.5,21.3,7.1,8.9,34061.98,Cali,3.4516,-76.532
2024-12-17,26.4,18.1,21.5,11.2,8.2,38023.39,Cali,3.4516,-76.532
2024-12-18,26.3,18.4,21.6,9.5,7.3,37536.31,Cali,3.4516,-76.532
2024-12-19,25.8,18.1,21.5,21.0,9.7,37626.99,Cali,3.4516,-76.532
2024-12-20,26.2,18.4,21.3,35.5,8.4,38298.96,Cali,3.4516,-76.532
2024-12-21,25.0,18.5,20.9,49.4,9.3,35269.7,Cali,3.4516,-76.532
2024-12-22,25.6,18.2,20.9,37.2,7.8,29652.48,Cali,3.4516,-76.532
2024-12-23,24.3,18.3,20.7,23.8,7.8,27970.39,Cali,3.4516,-76.532
2024-12-24,24.1,18.0,20.6,11.3,6.5,34634.63,Cali,3.4516,-76.532
2024-12-25,27.1,18.0,21.8,6.8,6.3,38313.82,Cali,3.4516,-76.532
2024-12-26,24.8,18.5,20.9,20.4,8.8,25886.14,Cali,3.4516,-76.532
2024-12-27,25.4,18.0,20.9,28.3,9.9,37466.59,Cali,3.4516,-76.532
2024-12-28,24.6,18.4,21.0,24.7,7.9,37344.78,Cali,3.4516,-76.532
2024-12-29,24.3,18.8,20.5,40.8,8.0,27045.26,Cali,3.4516,-76.532
2024-12-30,24.1,17.7,20.5,44.9,8.7,36540.29,Cali,3.4516,-76.532
2024-12-31,24.5,17.9,20.5,36.5,8.4,32747.16,Cali,3.4516,-76.532
2023-01-01,31.1,22.7,26.7,0.2,27.9,37773.68,Barranquilla,10.9639,-74.7964
2023-01-02,30.2,23.6,26.3,0.8,24.7,37030.34,Barranquilla,10.9639,-74.7964
2023-01-03,29.8,22.3,26.3,1.2,25.0,37375.52,Barranquilla,10.9639,-74.7964
2023-01-04,30.5,24.3,26.5,0.0,27.2,37843.8,Barranquilla,10.9639,-74.7964
2023-01-05,31.0,24.9,26.8,0.6,25.6,38133.54,Barranquilla,10.9639,-74.7964
2023-01-06,31.8,22.7,26.9,0.3,22.7,38155.94,Barranquilla,10.9639,-74.7964
2023-01-07,31.9,23.6,26.9,0.9,23.7,37852.15,Barranquilla,10.9639,-74.7964
2023-01-08,30.2,23.8,26.9,0.3,20.3,37534.36,Barranquilla,10.9639,-74.7964
2023-01-09,30.9,24.1,26.8,1.2,19.6,37388.83,Barranquilla,10.9639,-74.7964
2023-01-10,30.7,23.1,26.3,2.3,17.5,37953.41,Barranquilla,10.9639,-74.7964
2023-01-11,29.7,22.6,26.3,0.2,26.2,37451.8,Barranquilla,10.9639,-74.7964
2023-01-12,29.7,24.2,26.8,1.2,23.3,37852.41,Barranquilla,10.9639,-74.7964
2023-01-13,30.6,23.4,26.7,2.4,19.1,37884.01,Barranquilla,10.9639,-74.7964
2023-01-14,30.2,24.2,26.7,0.1,22.9,37961.93,Barranquilla,10.9639,-74.7964
2023-01-15,29.6,24.4,26.4,0.0,27.9,37024.45,Barranquilla,10.9639,-74.7964
2023-01-16,30.0,24.6,26.5,0.4,26.2,38236.84,Barranquilla,10.9639,-74.7964
2023-01-17,31.1,22.4,26.5,0.4,23.6,38343.67,Barranquilla,10.9639,-74.7964
2023-01-18,31.2,22.5,26.8,0.2,20.1,38221.05,Barranquilla,10.9639,-74.7964
2023-01-19,30.5,24.1,27.2,0.8,25.8,38326.82,Barranquilla,10.9639,-74.7964
2023-01-20,29.7,24.7,27.0,0.0,29.8,38431.76,Barranquilla,10.9639,-74.7964
2023-01-21,30.9,23.8,26.9,0.0,27.3,38460.86,Barranquilla,10.9639,-74.7964
2023-01-22,31.6,23.6,27.4,0.0,23.5,38414.77,Barranquilla,10.9639,-74.7964
2023-01-23,31.0,24.5,27.5,0.0,20.8,38443.55,Barranquilla,10.9639,-74.7964
2023-01-24,31.6,25.1,27.7,0.0,24.7,36531.45,Barranquilla,10.9639,-74.7964
2023-01-25,31.5,25.5,27.6,0.0,25.5,38500.12,Barranquilla,10.9639,-74.7964
2023-01-26,30.8,25.1,27.3,0.0,36.9,38319.98,Barranquilla,10.9639,-74.7964
2023-01-27,29.7,24.5,26.5,0.0,35.3,38630.03,Barranquilla,10.9639,-74.7964
2023-01-28,30.4,24.0,26.5,0.0,34.7,38656.96,Barranquilla,10.9639,-74.7964
2023-01-29,30.4,23.7,26.5,0.0,28.6,38683.44,Barranquilla,10.9639,-74.7964
2023-01-30,30.8,22.2,26.4,0.0,27.7,38633.83,Barranquilla,10.9639,-74.7964
2023-01-31,30.0,23.1,26.3,0.0,29.0,38734.81,Barranquilla,10.9639,-74.7964
2023-02-01,29.8,23.3,25.8,0.0,35.2,38759.63,Barranquilla,10.9639,-74.7964
2023-02-02,30.5,23.5,26.4,0.0,32.6,38783.81,Barranquilla,10.9639,-74.7964
2023-02-03,31.2,22.8,26.6,0.0,23.3,38807.32,Barranquilla,10.9639,-74.7964
2023-02-04,30.9,24.0,26.5,0.0,29.6,38830.11,Barranquilla,10.9639,-74.7964
2023-02-05,31.0,24.6,27.2,0.0,24.9,36768.67,Barranquilla,10.9639,-74.7964
2023-02-06,30.9,24.0,27.3,0.0,30.5,38794.61,Barranquilla,10.9639,-74.7964
2023-02-07,31.3,24.9,27.1,0.0,34.2,38893.75,Barranquilla,10.9639,-74.7964
2023-02-08,31.1,25.0,27.4,0.0,31.9,38913.43,Barranquilla,10.9639,-74.7964
2023-02-09,30.9,25.0,27.3,0.0,30.9,38851.55,Barranquilla,10.9639,-74.7964
2023-02-10,31.6,24.8,27.5,0.0,26.8,38950.53,Barranquilla,10.9639,-74.7964
2023-02-11,31.4,24.5,27.3,0.0,29.8,38967.94,Barranquilla,10.9639,-74.7964
2023-02-12,31.6,24.6,27.2,0.0,32.9,38984.59,Barranquilla,10.9639,-74.7964
2023-02-13,30.7,24.7,26.7,0.0,31.9,39000.46,Barranquilla,10.9639,-74.7964
2023-02-14,31.0,24.8,26.9,0.0,34.9,39100.75,Barranquilla,10.9639,-74.7964
2023-02-15,30.9,25.1,27.1,0.0,33.4,39029.93,Barranquilla,10.9639,-74.7964
2023-02-16,30.9,25.3,27.4,0.0,29.7,39130.66,Barranquilla,10.9639,-74.7964
2023-02-17,31.7,24.5,27.5,0.0,30.9,39232.66,Barranquilla,10.9639,-74.7964
2023-02-18,30.5,24.7,26.6,0.0,37.6,39157.62,Barranquilla,10.9639,-74.7964
2023-02-19,30.6,24.2,26.5,0.0,35.6,39350.48,Barranquilla,10.9639,-74.7964
2023-02-20,30.8,24.1,26.7,0.0,36.0,39455.54,Barranquilla,10.9639,-74.7964
2023-02-21,30.9,23.5,26.4,0.0,32.4,39469.69,Barranquilla,10.9639,-74.7964
2023-02-22,31.6,23.9,26.7,0.0,33.8,39483.14,Barranquilla,10.9639,-74.7964
2023-02-23,31.6,24.4,27.0,0.0,33.1,38853.66,Barranquilla,10.9639,-74.7964
2023-02-24,30.6,24.1,26.3,0.0,37.8,39603.58,Barranquilla,10.9639,-74.7964
2023-02-25,30.1,23.8,26.3,0.0,35.3,39616.1,Barranquilla,10.9639,-74.7964
2023-02-26,30.2,23.0,26.3,0.0,29.4,39627.94,Barranquilla,10.9639,-74.7964
2023-02-27,30.5,22.7,26.2,0.0,30.9,39737.73,Barranquilla,10.9639,-74.7964
2023-02-28,31.2,23.1,26.7,0.0,29.1,39748.91,Barranquilla,10.9639,-74.7964
2023-03-01,32.1,24.4,26.9,0.0,31.1,39759.19,Barranquilla,10.9639,-74.7964
2023-03-02,31.4,24.7,27.1,0.0,30.4,39768.58,Barranquilla,10.9639,-74.7964
2023-03-03,31.4,24.6,27.3,0.0,30.3,39880.25,Barranquilla,10.9639,-74.7964
2023-03-04,33.0,23.9,27.4,0.0,26.7,39889.05,Barranquilla,10.9639,-74.7964
2023-03-05,30.2,24.7,26.8,0.0,31.4,39791.66,Barranquilla,10.9639,-74.7964
2023-03-06,30.4,25.0,26.9,0.0,33.9,39584.67,Barranquilla,10.9639,-74.7964
2023-03-07,30.3,24.3,26.6,0.0,28.7,39157.12,Barranquilla,10.9639,-74.7964
2023-03-08,29.4,24.1,26.4,2.1,23.7,38945.37,Barranquilla,10.9639,-74.7964
2023-03-09,28.9,23.9,25.7,1.1,24.8,38464.59,Barranquilla,10.9639,-74.7964
2023-03-10,29.6,23.7,26.0,0.9,27.9,39814.88,Barranquilla,10.9639,-74.7964
2023-03-11,32.5,22.6,26.6,0.3,18.9,38511.93,Barranquilla,10.9639,-74.7964
2023-03-12,32.5,23.0,26.6,0.2,21.7,39253.96,Barranquilla,10.9639,-74.7964
2023-03-13,33.1,23.7,26.9,0.9,17.2,33264.07,Barranquilla,10.9639,-74.7964
2023-03-14,31.6,23.6,26.7,6.1,18.9,39246.37,Barranquilla,10.9639,-74.7964
2023-03-15,31.6,24.3,26.3,18.4,13.7,27134.45,Barranquilla,10.9639,-74.7964
2023-03-16,30.0,23.9,26.0,4.9,19.6,32474.72,Barranquilla,10.9639,-74.7964
2023-03-17,30.1,23.5,26.4,0.9,22.9,38742.6,Barranquilla,10.9639,-74.7964
2023-03-18,30.4,23.6,26.7,2.7,17.8,39269.66,Barranquilla,10.9639,-74.7964
2023-03-19,31.2,23.9,27.0,0.0,20.9,39704.18,Barranquilla,10.9639,-74.7964
2023-03-20,31.7,23.5,27.2,0.8,24.7,40913.78,Barranquilla,10.9639,-74.7964
2023-03-21,31.3,25.2,27.6,0.0,33.4,41184.58,Barranquilla,10.9639,-74.7964
2023-03-22,31.4,24.7,27.0,0.0,36.5,41220.86,Barranquilla,10.9639,-74.7964
2023-03-23,31.6,23.8,27.2,0.0,33.2,41257.16,Barranquilla,10.9639,-74.7964
2023-03-24,31.7,24.7,27.3,0.0,32.7,41293.44,Barranquilla,10.9639,-74.7964
2023-03-25,31.7,23.2,27.2,0.0,29.5,41329.7,Barranquilla,10.9639,-74.7964
2023-03-26,32.5,23.9,27.7,0.0,26.3,41365.88,Barranquilla,10.9639,-74.7964
2023-03-27,31.3,24.6,27.3,0.0,33.0,41401.98,Barranquilla,10.9639,-74.7964
2023-03-28,31.6,24.4,27.2,0.0,30.0,41437.98,Barranquilla,10.9639,-74.7964
2023-03-29,31.3,24.3,27.2,0.0,31.7,41473.85,Barranquilla,10.9639,-74.7964
2023-03-30,31.2,24.3,27.1,0.0,35.9,41509.56,Barranquilla,10.9639,-74.7964
2023-03-31,31.0,25.0,27.5,0.0,34.7,41545.1,Barranquilla,10.9639,-74.7964
2023-04-01,31.6,24.9,27.4,0.0,35.0,41580.44,Barranquilla,10.9639,-74.7964
2023-04-02,31.8,24.6,27.5,0.0,30.5,41615.55,Barranquilla,10.9639,-74.7964
2023-04-03,31.2,24.8,27.5,0.0,33.5,41650.43,Barranquilla,10.9639,-74.7964
2023-04-04,32.3,24.8,27.8,0.0,31.7,41685.04,Barranquilla,10.9639,-74.7964
2023-04-05,32.5,24.7,27.6,0.0,35.8,41719.35,Barranquilla,10.9639,-74.7964
2023-04-06,31.0,24.9,27.0,1.1,32.7,38694.3,Barranquilla,10.9639,-74.7964
2023-04-07,31.3,24.2,26.9,1.2,27.8,41787.02,Barranquilla,10.9639,-74.7964
2023-04-08,32.4,23.8,26.9,0.6,21.7,40982.8,Barranquilla,10.9639,-74.7964
2023-04-09,33.1,23.9,27.7,0.0,24.2,41853.27,Barranquilla,10.9639,-74.7964
2023-04-10,33.9,24.6,28.0,0.7,23.5,41886.26,Barranquilla,10.9639,-74.7964
2023-04-11,32.7,25.2,27.8,1.5,24.6,36376.86,Barranquilla,10.9639,-74.7964
2023-04-12,30.8,25.0,27.5,1.9,26.0,36027.81,Barranquilla,10.9639,-74.7964
2023-04-13,31.7,24.9,27.9,0.0,31.8,41984.59,Barranquilla,10.9639,-74.7964
2023-04-14,31.9,25.9,28.2,0.0,28.4,42017.09,Barranquilla,10.9639,-74.7964
2023-04-15,31.3,25.3,27.9,0.0,27.9,39970.88,Barranquilla,10.9639,-74.7964
2023-04-16,32.1,24.7,27.5,0.0,22.7,28165.66,Barranquilla,10.9639,-74.7964
2023-04-17,33.9,23.6,26.9,5.5,15.2,36440.32,Barranquilla,10.9639,-74.7964
2023-04-18,32.1,24.3,27.2,1.2,20.0,41755.86,Barranquilla,10.9639,-74.7964
2023-04-19,32.6,25.2,27.9,0.0,25.0,42176.51,Barranquilla,10.9639,-74.7964
2023-04-20,33.4,25.6,28.1,0.4,25.3,42207.62,Barranquilla,10.9639,-74.7964
2023-04-21,32.8,23.9,27.1,3.8,20.6,41991.69,Barranquilla,10.9639,-74.7964
2023-04-22,31.2,23.4,26.7,1.0,15.5,41274.18,Barranquilla,10.9639,-74.7964
2023-04-23,31.1,23.3,26.8,0.7,15.5,42299.01,Barranquilla,10.9639,-74.7964
2023-04-24,31.9,23.6,27.1,2.2,13.8,42328.73,Barranquilla,10.9639,-74.7964
2023-04-25,34.1,24.4,28.2,0.6,17.5,42358.07,Barranquilla,10.9639,-74.7964
2023-04-26,33.5,25.4,28.2,3.8,19.3,42386.98,Barranquilla,10.9639,-74.7964
2023-04-27,34.3,24.8,28.4,2.5,22.1,41051.68,Barranquilla,10.9639,-74.7964
2023-04-28,32.6,25.9,28.2,9.0,21.8,26130.23,Barranquilla,10.9639,-74.7964
2023-04-29,32.4,25.4,28.2,6.6,16.6,29719.83,Barranquilla,10.9639,-74.7964
2023-04-30,29.7,24.7,26.9,15.5,13.7,12722.71,Barranquilla,10.9639,-74.7964
2023-05-01,33.1,25.2,28.1,0.8,15.7,40893.87,Barranquilla,10.9639,-74.7964
2023-05-02,32.5,25.6,28.8,0.3,18.2,42552.92,Barranquilla,10.9639,-74.7964
2023-05-03,33.5,25.9,29.0,0.0,21.7,42579.64,Barranquilla,10.9639,-74.7964
2023-05-04,33.1,26.0,29.1,0.0,22.0,42606.07,Barranquilla,10.9639,-74.7964
2023-05-05,33.8,25.9,29.1,0.0,28.0,42632.18,Barranquilla,10.9639,-74.7964
2023-05-06,34.5,26.8,29.7,0.0,27.4,42657.94,Barranquilla,10.9639,-74.7964
2023-05-07,33.5,25.9,28.9,0.1,24.5,42683.33,Barranquilla,10.9639,-74.7964
2023-05-08,33.4,26.6,29.2,0.0,23.7,42695.41,Barranquilla,10.9639,-74.7964
2023-05-09,33.5,26.6,29.4,0.0,22.2,42510.57,Barranquilla,10.9639,-74.7964
2023-05-10,33.5,26.8,28.9,0.1,14.1,24083.11,Barranquilla,10.9639,-74.7964
2023-05-11,32.2,26.3,28.8,0.3,19.7,42723.85,Barranquilla,10.9639,-74.7964
2023-05-12,33.1,26.8,29.0,0.0,21.3,42733.92,Barranquilla,10.9639,-74.7964
2023-05-13,33.5,26.2,29.4,0.0,18.9,42744.27,Barranquilla,10.9639,-74.7964
2023-05-14,36.1,26.7,30.4,0.0,13.3,42457.98,Barranquilla,10.9639,-74.7964
2023-05-15,34.1,26.7,29.6,1.7,13.6,38410.61,Barranquilla,10.9639,-74.7964
2023-05-16,32.4,25.6,27.6,17.0,8.1,24336.82,Barranquilla,10.9639,-74.7964
2023-05-17,31.8,24.9,28.0,0.2,17.8,41560.19,Barranquilla,10.9639,-74.7964
2023-05-18,32.4,25.7,28.6,0.9,24.9,42800.36,Barranquilla,10.9639,-74.7964
2023-05-19,32.3,26.4,28.9,0.0,23.0,42812.78,Barranquilla,10.9639,-74.7964
2023-05-20,31.5,26.1,28.5,2.9,20.2,29961.17,Barranquilla,10.9639,-74.7964
2023-05-21,30.2,24.4,26.7,10.1,13.8,26550.48,Barranquilla,10.9639,-74.7964
2023-05-22,31.7,23.5,26.8,4.5,12.1,42146.27,Barranquilla,10.9639,-74.7964
2023-05-23,32.9,24.7,28.2,1.2,13.7,40759.64,Barranquilla,10.9639,-74.7964
2023-05-24,32.7,24.9,27.7,5.6,13.2,38877.38,Barranquilla,10.9639,-74.7964
2023-05-25,31.2,24.7,27.1,22.8,12.3,22282.2,Barranquilla,10.9639,-74.7964
2023-05-26,29.6,24.0,26.4,9.7,9.7,14198.49,Barranquilla,10.9639,-74.7964
2023-05-27,31.5,24.7,27.5,5.4,9.9,28800.0,Barranquilla,10.9639,-74.7964
2023-05-28,31.8,25.9,27.9,8.6,10.1,24528.63,Barranquilla,10.9639,-74.7964
2023-05-29,31.4,25.7,27.8,3.1,11.3,24356.23,Barranquilla,10.9639,-74.7964
2023-05-30,30.3,24.6,26.8,7.4,13.6,25768.4,Barranquilla,10.9639,-74.7964
2023-05-31,31.1,25.2,27.3,5.9,7.9,33539.7,Barranquilla,10.9639,-74.7964
2023-06-01,29.7,25.1,27.5,3.9,13.4,8207.0,Barranquilla,10.9639,-74.7964
2023-06-02,31.3,24.3,26.9,6.9,14.1,37552.83,Barranquilla,10.9639,-74.7964
2023-06-03,33.0,25.4,28.7,1.1,10.5,38415.38,Barranquilla,10.9639,-74.7964
2023-06-04,32.6,26.5,28.8,4.1,10.2,36906.97,Barranquilla,10.9639,-74.7964
2023-06-05,32.0,25.3,27.9,10.0,9.8,35203.84,Barranquilla,10.9639,-74.7964
2023-06-06,31.4,25.1,27.6,20.9,11.6,29132.06,Barranquilla,10.9639,-74.7964
2023-06-07,32.4,25.7,28.7,1.3,10.0,37375.69,Barranquilla,10.9639,-74.7964
2023-06-08,30.7,24.3,27.3,22.3,14.0,26724.82,Barranquilla,10.9639,-74.7964
2023-06-09,30.7,24.8,27.2,2.9,11.0,36677.21,Barranquilla,10.9639,-74.7964
2023-06-10,31.4,24.0,27.1,8.7,11.0,39655.27,Barranquilla,10.9639,-74.7964
2023-06-11,31.0,24.9,27.9,0.8,16.7,39553.72,Barranquilla,10.9639,-74.7964
2023-06-12,31.8,25.6,29.0,1.9,16.0,41903.39,Barranquilla,10.9639,-74.7964
2023-06-13,31.8,26.4,29.1,3.5,18.2,43185.03,Barranquilla,10.9639,-74.7964
2023-06-14,30.7,26.8,29.0,5.2,12.6,28847.71,Barranquilla,10.9639,-74.7964
2023-06-15,30.3,26.2,28.2,2.1,11.0,18118.21,Barranquilla,10.9639,-74.7964
2023-06-16,31.5,25.5,28.3,4.9,11.9,32961.38,Barranquilla,10.9639,-74.7964
2023-06-17,30.2,25.3,27.3,1.2,13.7,19689.06,Barranquilla,10.9639,-74.7964
2023-06-18,32.2,25.0,28.2,0.0,13.3,37205.07,Barranquilla,10.9639,-74.7964
2023-06-19,32.2,27.0,29.1,0.0,18.8,43200.0,Barranquilla,10.9639,-74.7964
2023-06-20,33.5,27.1,29.8,0.0,17.0,43200.0,Barranquilla,10.9639,-74.7964
2023-06-21,34.3,26.7,29.9,0.0,19.6,43186.94,Barranquilla,10.9639,-74.7964
2023-06-22,31.8,26.6,28.7,5.2,20.2,37596.23,Barranquilla,10.9639,-74.7964
2023-06-23,30.7,24.8,27.2,7.3,13.0,37206.59,Barranquilla,10.9639,-74.7964
2023-06-24,31.4,24.6,27.1,0.8,15.3,42033.84,Barranquilla,10.9639,-74.7964
2023-06-25,31.4,24.8,27.1,7.2,14.6,37938.3,Barranquilla,10.9639,-74.7964
2023-06-26,29.5,24.2,26.2,18.0,8.6,13830.6,Barranquilla,10.9639,-74.7964
2023-06-27,31.5,24.7,27.5,1.5,15.9,43108.14,Barranquilla,10.9639,-74.7964
2023-06-28,31.3,25.2,28.2,1.2,19.0,33047.41,Barranquilla,10.9639,-74.7964
2023-06-29,31.7,26.1,28.8,0.0,19.8,43081.17,Barranquilla,10.9639,-74.7964
2023-06-30,34.0,25.9,29.4,0.0,16.0,43067.06,Barranquilla,10.9639,-74.7964
2023-07-01,33.5,25.5,28.8,5.4,12.9,34983.11,Barranquilla,10.9639,-74.7964
2023-07-02,28.9,25.0,26.8,18.6,9.9,23528.57,Barranquilla,10.9639,-74.7964
2023-07-03,30.7,23.8,26.6,8.7,11.2,37020.5,Barranquilla,10.9639,-74.7964
2023-07-04,31.5,24.7,27.6,1.2,14.1,43007.81,Barranquilla,10.9639,-74.7964
2023-07-05,32.8,25.5,28.5,0.8,15.5,40773.03,Barranquilla,10.9639,-74.7964
2023-07-06,29.5,25.5,27.3,9.7,12.3,13341.81,Barranquilla,10.9639,-74.7964
2023-07-07,29.5,24.1,26.3,6.1,15.0,13814.9,Barranquilla,10.9639,-74.7964
2023-07-08,31.0,24.1,27.1,1.3,11.0,37449.55,Barranquilla,10.9639,-74.7964
2023-07-09,31.4,24.4,27.9,0.8,11.8,38978.24,Barranquilla,10.9639,-74.7964
2023-07-10,33.1,26.0,29.2,0.4,24.7,42916.81,Barranquilla,10.9639,-74.7964
2023-07-11,30.8,26.5,28.6,2.4,17.8,42902.14,Barranquilla,10.9639,-74.7964
2023-07-12,30.5,25.2,28.0,0.4,24.7,42887.76,Barranquilla,10.9639,-74.7964
2023-07-13,32.6,25.6,28.8,0.6,20.1,42873.73,Barranquilla,10.9639,-74.7964
2023-07-14,31.9,25.7,28.9,0.7,20.3,39600.0,Barranquilla,10.9639,-74.7964
2023-07-15,31.6,26.1,28.5,2.5,23.8,39600.0,Barranquilla,10.9639,-74.7964
2023-07-16,31.1,26.7,28.4,2.8,18.2,42834.34,Barranquilla,10.9639,-74.7964
2023-07-17,32.8,25.5,28.5,1.0,18.1,40965.68,Barranquilla,10.9639,-74.7964
2023-07-18,32.4,26.0,28.8,3.8,19.7,42810.29,Barranquilla,10.9639,-74.7964
2023-07-19,33.1,25.4,29.2,0.0,24.3,42769.82,Barranquilla,10.9639,-74.7964
2023-07-20,33.5,26.4,29.7,0.0,22.4,42786.79,Barranquilla,10.9639,-74.7964
2023-07-21,33.8,26.5,30.0,0.0,21.9,42775.28,Barranquilla,10.9639,-74.7964
2023-07-22,32.9,26.1,29.1,3.3,16.1,42763.96,Barranquilla,10.9639,-74.7964
2023-07-23,33.1,26.3,29.1,0.0,19.5,42752.85,Barranquilla,10.9639,-74.7964
2023-07-24,33.9,27.3,29.6,1.0,28.4,42741.98,Barranquilla,10.9639,-74.7964
2023-07-25,32.8,27.1,29.4,0.0,29.2,42731.36,Barranquilla,10.9639,-74.7964
2023-07-26,33.1,25.9,28.5,2.8,22.8,42721.02,Barranquilla,10.9639,-74.7964
2023-07-27,32.5,25.9,28.4,6.2,13.0,40387.91,Barranquilla,10.9639,-74.7964
2023-07-28,33.4,25.1,28.9,1.7,15.4,42701.24,Barranquilla,10.9639,-74.7964
2023-07-29,34.1,26.1,29.7,0.0,23.3,38780.2,Barranquilla,10.9639,-74.7964
2023-07-30,33.9,26.7,29.6,0.5,21.4,40973.59,Barranquilla,10.9639,-74.7964
2023-07-31,31.9,26.0,28.7,4.5,15.4,38748.81,Barranquilla,10.9639,-74.7964
2023-08-01,34.3,25.9,29.1,1.4,12.2,42665.96,Barranquilla,10.9639,-74.7964
2023-08-02,34.3,25.9,29.1,1.2,11.8,42658.16,Barranquilla,10.9639,-74.7964
2023-08-03,34.2,25.5,29.2,0.8,14.4,42650.8,Barranquilla,10.9639,-74.7964
2023-08-04,33.3,26.5,29.4,2.5,19.3,41618.12,Barranquilla,10.9639,-74.7964
2023-08-05,32.4,25.8,29.4,0.2,23.0,41179.61,Barranquilla,10.9639,-74.7964
2023-08-06,33.3,26.2,29.8,0.0,22.9,42631.61,Barranquilla,10.9639,-74.7964
2023-08-07,32.5,26.7,29.3,2.2,17.1,39600.0,Barranquilla,10.9639,-74.7964
2023-08-08,33.6,26.0,28.9,2.0,15.8,39792.23,Barranquilla,10.9639,-74.7964
2023-08-09,35.3,26.0,29.4,4.9,16.0,33204.18,Barranquilla,10.9639,-74.7964
2023-08-10,32.8,25.3,28.5,0.2,15.1,36348.29,Barranquilla,10.9639,-74.7964
2023-08-11,34.0,25.7,29.2,1.6,15.6,42529.34,Barranquilla,10.9639,-74.7964
2023-08-12,33.8,26.1,29.4,1.3,18.4,42413.01,Barranquilla,10.9639,-74.7964
2023-08-13,32.9,26.2,29.5,1.5,18.8,42398.18,Barranquilla,10.9639,-74.7964
2023-08-14,31.7,25.5,27.9,5.3,13.7,21475.19,Barranquilla,10.9639,-74.7964
2023-08-15,31.8,24.4,27.8,6.4,18.6,30804.51,Barranquilla,10.9639,-74.7964
2023-08-16,31.8,25.2,28.1,2.6,14.4,33128.32,Barranquilla,10.9639,-74.7964
2023-08-17,31.6,25.2,28.1,5.7,13.5,33654.87,Barranquilla,10.9639,-74.7964
2023-08-18,32.2,25.5,28.1,6.0,16.0,27013.21,Barranquilla,10.9639,-74.7964
2023-08-19,33.5,25.7,28.8,2.9,20.3,37193.96,Barranquilla,10.9639,-74.7964
